"id","extro","open","agree","social","class","school"
354,44.5963917580862,33.6134292741966,42.5107148252304,89.8667047082694,"b","I"
355,53.1650222212955,37.1757490874335,37.4313611968857,105.263265917849,"b","II"
356,43.9647994371228,36.4393764155359,32.2756486806415,84.9230909134543,"b","I"
357,65.2430849730211,45.9829431714541,34.4740254220106,110.928750947424,"a","V"
358,67.5787206041147,33.4478145687272,24.4122517592874,93.7529000467617,"d","V"
359,47.518731158687,30.8574344437054,37.826317682003,103.01257053171,"c","I"
360,61.4818248664455,36.201087247578,36.7969939736137,84.7010102362003,"b","IV"
361,76.9929059315908,40.9047792056634,33.7419701238917,101.738392283711,"d","VI"
362,55.6674125240737,48.5073705412839,39.9716803036061,112.673148751301,"d","II"
363,60.7213821614278,34.3327779954672,30.7229872649035,104.027799963832,"a","IV"
364,64.2956188927461,48.361736972649,38.5444408697692,96.376424349467,"d","IV"
365,70.6925489629119,38.3661854908767,45.1794569808086,109.7847567967,"a","VI"
366,67.7870169019118,39.8488269075287,37.8316225501143,143.201720838544,"d","V"
367,58.8608893079811,43.022638195452,28.4609235427624,117.504033986847,"c","III"
368,63.6424350537801,41.3295998701787,37.5959987156234,85.4563146392576,"d","IV"
369,62.2880409781282,46.1110595131303,29.7192033368382,85.3097670604829,"b","IV"
370,66.4955455837817,37.601062515026,40.996082114525,125.946698118939,"b","V"
371,53.5884833649222,43.6858693796331,32.0832660733832,80.7437941082326,"b","II"
372,70.4967751689733,25.2082225032776,38.7212259803311,130.732658784796,"a","VI"
373,60.8548519492967,44.8344505822202,42.66733801206,100.520678433786,"a","IV"
374,61.0601809321845,35.935425384423,36.6039706965064,118.853223996762,"a","IV"
375,46.6107834961487,36.1512058969587,33.6653612946361,90.5287875609427,"b","I"
376,39.3066665070094,45.5930149752196,33.9696534666415,95.2519166041577,"a","I"
377,48.9888545035689,29.3986975255501,38.9899925341213,121.554729741657,"c","I"
378,56.4304245418104,48.0116220311333,36.421810323005,88.7655862175948,"a","III"
379,54.8830943567209,41.2604028684967,29.6346367532273,96.0800046089058,"c","II"
380,48.3332698835169,40.69913791873,41.2625679327646,95.5200713628952,"c","I"
381,56.284152451222,42.4079802010445,35.9543728826207,110.082252083956,"a","III"
382,47.7271755754448,39.8405492970305,41.2697386233115,113.123104991684,"c","I"
383,56.8240127270567,40.4371761187299,40.6832604820852,74.9155299278888,"a","III"
384,62.7100999184612,40.5144257303401,44.3583213768799,104.697369635436,"c","IV"
385,54.330759533432,34.5624037211759,42.5390304246888,91.5498594979073,"c","II"
386,53.9212410114652,46.4377372197635,35.136694364972,111.382634709002,"b","II"
387,58.9304107350525,39.9708892739895,38.550072103357,107.782800420728,"c","III"
388,73.9776647197303,50.0310293839515,36.4769007128134,66.5180786664584,"c","VI"
389,52.7619019636235,51.8737608399634,32.6936263933847,105.092032415555,"a","II"
390,62.8145400149245,45.8364827686073,28.1458267322051,101.149570858042,"c","IV"
391,46.5476044696145,37.2356901377698,27.5905319740001,125.105673905367,"b","I"
392,64.8931512532293,46.0866148819906,30.5222952279742,76.3835915240093,"a","V"
393,66.226921573573,49.4229477013505,40.0719298388693,109.742732943789,"b","V"
394,68.2174918058832,34.8556636015692,46.8417207928064,86.5109218917467,"d","V"
395,54.4819492353292,49.3810892140142,35.4963745195047,89.6271498716767,"c","II"
396,65.956991185467,39.6394786963686,33.8117637042369,81.8627172981745,"b","V"
397,54.2355774421959,37.9502198221002,30.6925906937341,104.7648729179,"c","II"
398,66.6615190299095,38.1590386142106,32.6176008237288,101.002560055968,"c","V"
399,64.9533908537408,33.8484222370223,43.6386613836681,99.2898305950647,"a","V"
400,60.2635568614928,30.8061618945259,42.1531754725273,90.7980397739598,"a","IV"
401,56.1707479933867,28.6069324851016,34.3594948279496,92.3818810816907,"d","II"
402,76.457525803367,35.0624288315206,39.1344487694838,94.537286180425,"c","VI"
403,50.948140367128,33.9683385103354,33.9089170940365,105.424839809026,"d","I"
404,65.3518815733353,47.703558224855,25.7170154597025,94.5436254996614,"a","V"
405,68.1053321399736,39.078027529813,30.1980703880796,92.6664271871534,"d","V"
406,59.2212485476102,30.7946617878494,28.6170520253787,135.146966117534,"c","III"
407,54.1443916971746,39.5807118160861,35.2089804183755,88.4115773149581,"b","II"
408,49.0201617688932,50.8754217229275,35.9805683612164,130.132662366094,"c","I"
409,57.7014074039923,31.5594254022059,35.7412042808457,115.238616562067,"b","III"
410,62.0018378615898,46.1603083916028,38.2015487340775,102.376838578013,"b","IV"
411,62.6403312753545,39.745506031495,33.2003318555833,83.0547056248071,"c","IV"
412,65.4088194339406,35.5581842853347,32.5997977243476,90.4239765820496,"a","V"
413,53.2081311852465,29.4070645583003,34.4702199647062,85.3776194930815,"b","II"
414,75.2011278501309,50.0524884382406,37.2853162720592,127.014637902504,"c","VI"
415,51.5235787977041,44.2040706544742,32.7472594755569,74.3845924017956,"a","II"
416,61.7339895626121,47.7452649499232,48.7214154916313,143.329216856054,"b","IV"
417,67.0333897989637,41.5316000427958,33.3981253500217,106.295367659857,"c","V"
418,60.7750751829062,38.1530800895602,33.2201465740095,149.388448648277,"a","IV"
419,54.0364125397313,41.4280265566819,31.2377551416605,105.622098583854,"b","II"
420,66.1148706046082,38.6933710978556,28.9101027734816,107.972407158465,"b","V"
421,54.5570418832314,29.1734866595686,36.8652196179705,66.1624757132256,"c","II"
422,52.4443659709009,35.3752014687517,39.0672680990283,104.745035486761,"a","II"
423,76.0237984348203,41.5906256113262,40.5840037314765,91.768321244507,"c","VI"
424,64.57766745242,46.0474277454169,38.4364308380335,102.428028258236,"a","V"
425,65.5432172792382,51.9635379572379,33.7346956059993,113.66210048913,"b","V"
426,57.5559638475463,37.9314455919958,37.3931858253263,106.826511332926,"b","III"
427,67.9510882592416,44.102202516288,34.2527569876112,117.667638877168,"d","V"
428,52.7146756318075,34.4729962094903,29.7617152555106,108.626431507935,"a","II"
429,66.8348289440345,30.8466567769542,34.3836606766708,94.3978752942212,"c","V"
430,61.0444338803324,32.9957436285825,29.6841330767746,118.041096229413,"a","IV"
431,69.5147410190586,39.6187464231126,42.7551582549293,108.627979614962,"a","VI"
432,64.8863432662292,34.2510989919047,34.8804132583617,93.6813281006975,"a","V"
433,40.2352435136155,45.1640927452959,36.1940260449873,116.172784067823,"a","I"
434,60.2923171129531,43.418909700054,36.5011892656336,90.4177158186006,"a","IV"
435,52.3754602584976,50.2260506765065,35.4830495636618,92.1726296120713,"a","II"
436,62.6133057844753,37.5285727886431,36.3343229377341,99.067031299212,"c","IV"
437,69.7711645823612,41.0585411612431,30.6871982896726,97.3101891293032,"a","VI"
438,48.6849936735638,37.5272808307719,33.6336745933585,77.4652633280132,"c","I"
439,57.9175237978406,42.0414958588636,28.150177001652,95.2587650601448,"b","III"
440,72.4674246513728,37.2566957380465,45.2203357303204,92.3715193207931,"b","VI"
441,71.2811542273343,42.6448227866035,30.0539555229037,90.7454351392418,"b","VI"
442,75.6276194614946,47.4494072686905,31.4854943470552,107.058549056316,"c","VI"
443,64.2887344585578,44.6141444492706,30.5253262798085,79.3467230374842,"d","IV"
444,59.8204944381829,44.6496106686767,36.0954891668609,85.0571209636922,"d","III"
445,68.8964046060366,30.7859868068404,38.0835497148886,85.3252043279024,"d","V"
446,73.1944296168756,46.4092744589614,33.0446509775334,118.073009596534,"c","VI"
447,64.6822572855598,41.9281790746584,27.3015212001446,116.119247084496,"a","V"
448,69.7733303353179,43.9292093197836,30.5192954097138,103.131250437882,"a","VI"
449,53.5085900751507,44.7043157989162,36.7166928306481,97.7057500522502,"b","II"
450,62.6341279442723,41.361919732203,36.5772869543013,120.221644131941,"c","IV"
451,68.027540122596,39.771634264084,40.0275817356147,81.073744379357,"d","V"
452,57.077402346434,47.3665943821502,28.9635238575968,89.5093597731928,"a","III"
453,65.7234478987941,32.3528713519964,25.3779362218674,77.1624522343689,"b","V"
454,77.1852413198292,42.1880241397345,34.908000882059,97.756726472605,"d","VI"
455,76.6923899022762,38.2864615052888,35.4578441359318,116.703890728941,"c","VI"
456,70.0293899488789,31.7456171429614,37.9220948927823,104.638870103798,"a","VI"
457,64.3282513339016,38.3999415730356,35.6452023693281,117.003954720204,"a","V"
458,50.5860059426052,39.3152072555123,35.0541896358878,99.1622316506418,"d","I"
459,36.8602051085254,39.4252923820364,34.2299614848702,98.1681351810633,"a","I"
460,63.572564045646,34.3571506745158,33.5970579223967,97.150662624621,"d","IV"
461,58.1632037012247,42.2768718332211,32.3219436234241,95.9760604349567,"b","III"
462,55.5696540158553,28.1310798086762,30.2076351386959,121.167968261389,"d","II"
463,71.9143579308108,46.5217931848795,33.3613580314191,135.487585498433,"b","VI"
464,52.0591946411435,43.1695315861688,33.2100757872543,101.887888973376,"a","II"
465,49.1118746089994,32.7010729053163,40.0986273429051,119.850824218339,"c","I"
466,64.1126001713119,32.9822629817041,38.8150419355204,92.1435331023223,"d","IV"
467,60.6969678759085,37.3652172949987,30.9679938349856,119.700852347391,"a","IV"
468,61.2055166870338,42.5290695743086,34.8344897095691,86.9302441918277,"b","IV"
469,52.6657180342619,39.2472029212507,37.1293785861447,112.529549362098,"a","II"
470,51.1558004319768,35.4789866956758,34.9187951141586,105.774800682425,"d","I"
471,61.4641268050905,38.9603645264316,26.2941675564264,118.566318617789,"b","IV"
472,57.877420065098,48.6970946797128,37.7034433315525,86.5519394071473,"b","III"
473,41.02297144046,32.336929280855,40.0659613694656,122.806070568109,"a","I"
474,68.8884322062139,49.0948505818404,37.8830119819156,105.141278890685,"d","V"
475,36.4524791402313,38.617544710479,32.4380787375352,116.173502610821,"a","I"
476,71.2222951896785,41.2696210127275,36.470479243001,102.682333598002,"b","VI"
477,57.911411895064,40.5847909851613,34.8461775495173,114.231306101699,"b","III"
478,56.7650241979925,47.6501418553339,34.2312834788763,85.0219488265213,"a","III"
479,64.7090200439653,46.0161842594283,26.792602445063,106.313319786406,"a","V"
480,63.7698630606203,42.866585407111,28.3452397327738,78.6063133882728,"d","IV"
481,50.1636536909092,43.7181505314669,43.6779991331153,69.6803517572989,"d","I"
482,65.7271855416393,42.0263829912018,35.440259674865,126.932793021153,"b","V"
483,68.9033540612926,34.003005613919,26.7609120932637,67.7397203142429,"d","V"
484,71.289280818411,40.2697126207783,33.2012435376305,90.4794632767919,"b","VI"
485,51.3093899009843,38.6232322986492,41.3488437636595,104.755062331473,"d","I"
486,67.1141257522498,30.653419579428,32.8788971736649,111.468966501226,"c","V"
487,75.8630666056822,42.0978802829684,33.3879531787099,105.358088280876,"c","VI"
488,65.7388096980565,33.3926622324818,34.6748318200094,114.028708360287,"b","V"
489,59.2543208575496,43.3282515037741,37.0694777402544,107.166258757579,"d","III"
490,54.1211485843075,45.764520504227,35.9898345602552,101.724271517541,"b","II"
491,65.3711677433329,33.0030372311864,30.034129175984,105.391274971519,"a","V"
492,43.9444629400806,26.8928029830681,40.529421329566,130.400914059594,"a","I"
493,54.4733384809064,42.9696599440392,44.309764532962,112.755738660663,"c","II"
494,46.5417273990733,37.3593864240195,38.6455548232366,103.947118698231,"b","I"
495,47.7230386590257,42.1621884126399,39.1733561200569,105.884330691404,"c","I"
496,59.3125621467915,31.1960928077593,29.2694063797168,100.149824680533,"d","III"
497,66.4938659771712,31.9094650938261,23.7483517069919,133.135173389978,"b","V"
498,57.0642150795254,33.7372054705709,33.0120656203289,96.843352878557,"a","III"
499,68.7287148555922,42.6498150832225,38.4473210251255,109.276219834283,"d","V"
500,73.0563111847926,39.8435891787001,33.7270182326491,89.1372613114896,"c","VI"
501,64.8187813150454,28.1455497269924,40.2725927231013,113.974260425219,"a","V"
502,58.6157149262953,46.6685524162757,24.293136371341,97.1580792110805,"c","III"
503,75.6760222106966,32.7161663808519,31.9545422368906,101.790820116736,"c","VI"
504,65.2015712716641,38.8629283722997,41.7642670245001,84.1199753240069,"a","V"
505,55.0220044309103,39.4010832978153,41.1290168341395,133.817655795602,"c","II"
506,42.5308046447551,36.9120407148957,30.480687031392,113.112763311403,"a","I"
507,49.4269098004479,36.553834781051,37.6189743370793,119.044904332855,"d","I"
508,50.4161073905903,33.9199395110267,31.1348037405643,105.156023897864,"d","I"
509,57.0633669154532,38.4588451229299,32.8805840356763,102.473848083422,"a","III"
510,46.3050770427906,41.5253858597354,38.7010381463137,79.9485159178747,"b","I"
511,49.1186868904585,35.0855844967121,30.2253166659414,93.543119571815,"c","I"
512,45.9226417706851,42.8976693561722,33.9505281129391,97.2615485003095,"b","I"
513,62.9884317383953,35.693906448796,30.6082042614131,111.158692756983,"c","IV"
514,48.4576286398844,34.2326305787882,46.5682655662823,94.435417315664,"c","I"
515,47.5519700042838,41.9825085011617,39.0207147371027,81.9394709109356,"c","I"
516,66.5907356262466,39.4209843498723,37.9319520641127,97.0096707695226,"c","V"
517,80.0461917053795,39.4304882302783,31.4836049291796,104.962437649753,"d","VI"
518,57.0270013804808,46.7985306046812,45.5829417738928,98.220609260084,"a","III"
519,66.1364236049541,36.127866638709,39.9315067673157,99.7073196584079,"b","V"
520,65.9792304164485,45.2678582911115,34.4614982359223,98.9258784145482,"b","V"
521,67.0471786408621,41.3937853954269,36.9914011540351,85.9436551093596,"c","V"
522,47.916948286132,47.5552133187522,32.9971366682225,73.6984398816508,"c","I"
523,58.172351767094,41.6039223443937,38.3034851036169,97.249960527069,"b","III"
524,43.6068444125457,46.064734257962,32.7230638921028,138.701843266971,"a","I"
525,44.1626205324836,38.2380125209492,42.2308255624739,112.485196263188,"b","I"
526,60.7624148999936,29.9865882477213,29.1392035283849,106.582353507878,"a","IV"
527,57.7698774782363,44.1432649367639,35.8537115486748,101.09978460991,"b","III"
528,34.2587943578405,35.8613734138972,28.192108257009,101.25330481118,"a","I"
529,30.2021719577205,44.7011559759367,36.2012900725978,120.163577682642,"a","I"
530,61.1800440807709,43.9428905949971,45.5899637759059,98.6315188674452,"b","IV"
531,56.8241485706141,44.2282075253776,31.4917214919759,85.6288439282473,"a","III"
532,65.9696619275181,42.4225683263831,33.3580039330645,117.180702401453,"b","V"
533,66.7485393152898,40.6370255288486,33.4983223726778,75.8118225421289,"c","V"
534,51.2951558703588,45.5169204666166,33.9068033179802,98.0624234438412,"d","I"
535,57.0169500908295,42.7716269000874,31.2568765416491,109.303657856863,"a","III"
536,51.8731851564287,40.5741489094762,33.8075542469194,104.656259012866,"a","II"
537,59.5664114245013,36.8038603594442,40.7173948891663,110.976857294389,"d","III"
538,75.395354773763,52.5969652663817,37.3687712631534,117.302881840194,"c","VI"
539,66.4442039582435,36.6119949239061,40.9030538066814,110.95971654759,"b","V"
540,64.5617572175586,48.3265822640078,28.6475649970339,107.493026661031,"a","V"
541,60.4612629322297,39.1594492590982,36.7459050370495,90.3171867791858,"a","IV"
542,53.9825441089105,39.973301581466,29.7474495406138,119.831820840877,"b","II"
543,70.5718686440355,35.7119534385543,40.0441715210331,98.0062377027565,"a","VI"
544,72.4872489289664,31.2786490289952,32.4527615942465,86.014755729446,"b","VI"
545,53.8143371009719,37.773533629244,36.106345856338,93.5521642176333,"b","II"
546,75.4681335551731,45.864197762642,45.3807412273377,79.2146642544625,"c","VI"
547,60.8241656887355,40.82099411725,30.0742889242578,113.4685216756,"a","IV"
548,63.9068158362455,30.1766773663866,31.8994415322532,85.118205300666,"d","IV"
549,54.899312568879,38.3200591521034,36.3080723479416,90.0991625250053,"c","II"
550,49.1755327010339,37.1345738332786,41.4209345525498,122.637757524875,"c","I"
551,60.0375266182259,43.753908283535,34.6679974288191,112.61552749162,"d","III"
552,49.5808720041204,41.8952557130501,41.6505927183142,71.1281246146339,"d","I"
553,62.4563061475197,57.8654770472922,35.2103210730576,82.2193960321606,"c","IV"
554,80.5155622030802,42.1449696103029,31.6284209043851,75.6128075391905,"d","VI"
555,56.2224719442494,39.4466510175059,40.6931798207564,94.0305463515647,"d","II"
556,53.2309380972998,47.3934463905072,35.3568527212701,103.208257630551,"b","II"
557,68.4103137197728,39.4912749432317,33.5544999679801,107.068636345687,"d","V"
558,80.1276214044255,34.8787636682206,33.8085086323427,118.015399262376,"d","VI"
559,57.742846342819,42.9743405250515,27.5640890920844,90.4242933963584,"b","III"
560,49.1275313912291,47.952260899661,34.4650263073579,108.524435538026,"c","I"
561,67.539780907322,39.8261042905759,29.6036673260732,102.835264086506,"c","V"
562,70.1507810080438,48.4211011025111,32.8473041786655,79.9099343745675,"a","VI"
563,61.9216138936587,32.5110642478664,27.9628064568217,94.0042951685798,"b","IV"
564,45.7182794665211,34.1223643851887,34.5511969094027,131.757932528765,"b","I"
565,67.0167878467747,29.567713740837,24.2509531585078,82.0801727273631,"c","V"
566,68.159661084533,39.3862879765857,43.8993462372527,71.1456619513615,"d","V"
567,63.1575650273922,46.9517360871931,36.3276416096757,102.002991876796,"c","IV"
568,63.9151438778567,38.0382188685545,38.7290724717676,117.658024618561,"d","IV"
569,58.3847563424851,55.000477491095,31.9235352986021,108.288569297293,"c","III"
570,57.8046990340638,51.3147471392433,36.4763263344056,133.630235121241,"b","III"
571,52.8972001472953,44.7146573073828,28.1778043439446,93.3091865144007,"a","II"
572,54.2588051726767,35.8657453109389,29.1421180837891,92.0095853868903,"c","II"
573,34.5466199173332,40.951349932758,24.8340693852302,128.17874088365,"a","I"
574,65.4184824811824,39.7788928664284,46.0491230196755,64.8125345841209,"a","V"
575,55.9138637889246,41.8301097073079,33.0573096319373,91.9954899020533,"d","II"
576,52.6827467678458,38.0978429891342,39.5142557645006,72.4714421457005,"a","II"
577,66.9111938997031,44.620098053224,38.2468916729584,87.7945236582243,"c","V"
578,57.3688797217588,37.9026301617214,37.9761437388173,119.128943060172,"a","III"
579,59.2700590158223,35.9657840297792,35.7159986532958,111.495929854414,"d","III"
580,52.0642761768123,51.3645391343019,38.339750021813,104.54647705679,"a","II"
581,49.1870056734936,36.4503592719026,34.4936853055793,125.313913172673,"c","I"
582,75.650622119453,45.7893778888431,37.1174861625689,104.444338536749,"c","VI"
583,67.0733357520345,29.6758524975429,38.7569762485582,90.5278949284054,"c","V"
584,53.2249385313539,37.2525863562901,43.2806319053114,113.816614758639,"b","II"
585,58.9598139158773,39.846568641948,35.1186940250174,130.12563355581,"c","III"
586,62.2716214359877,41.7197507279097,39.8718841038244,92.3504298763924,"b","IV"
587,59.5458406245001,30.7657714683316,39.0934221088667,100.567726461884,"d","III"
588,65.0241801157693,40.3699179901833,33.2198406988847,95.7832208323652,"a","V"
589,65.5032267256552,46.9775195562328,35.781875932487,76.9154317790752,"b","V"
590,63.9992622070537,43.6071408762777,38.4264780316449,106.367641074549,"d","IV"
591,60.9696138667853,44.4327609470087,30.3382656697848,108.625323832435,"a","IV"
592,69.8742520499127,45.6547634292476,34.0996993751919,122.267823996261,"a","VI"
593,66.52075218089,42.905275201851,26.0379790840296,114.808120698619,"c","V"
594,66.0057080548516,42.3715585973112,32.104190392668,95.2190987870047,"b","V"
595,61.5465878216356,40.4651773064302,31.7068765769064,104.647382891172,"b","IV"
596,59.3839989005671,36.4245543362671,26.119068051486,101.173695460491,"d","III"
597,41.4799257778352,37.5876485384012,29.9188928059127,96.9631063845354,"a","I"
598,47.4328998037765,37.6932888167654,41.7504025692801,107.289392965309,"b","I"
599,57.4874878004702,37.0509528582316,44.24264114186,56.4201491946278,"b","III"
600,63.9661302008396,40.7118540668105,29.4082490146575,90.8040237048456,"d","IV"
601,62.5971075509071,52.6959446926776,30.1985967156333,99.7773719689986,"c","IV"
602,52.6101469093708,38.4089095237399,25.278472687735,83.222835170689,"a","II"
603,52.3645864424785,39.3803742028817,37.4060965292123,92.0810146438852,"a","II"
604,60.5401775936909,41.4058127095786,39.095080093172,131.126313606482,"a","IV"
605,49.2132649513116,45.0226289949869,34.670026557013,99.7730906570684,"c","I"
606,62.198446540433,46.9118036973803,34.1692505087689,109.895307416331,"b","IV"
607,51.4522503698884,44.5781034159342,24.8201301679118,90.08825217427,"a","II"
608,67.3439737335087,36.8418291474798,34.2504513931411,94.9010169823322,"c","V"
609,62.8778672418591,43.7960005888368,33.0745697117651,105.093088914352,"c","IV"
610,59.2404460495511,40.0364103362476,41.034430428324,109.944244999168,"c","III"
611,63.4058251333311,51.2975464567675,35.463152859238,113.062089065163,"d","IV"
612,56.6545367754002,38.5836042104788,31.7017645124234,113.778863019951,"a","III"
613,76.2006680440117,41.146794965594,42.1509978211876,84.7067833256824,"c","VI"
614,55.7361067899225,40.4477824933913,30.801991035835,90.9797680859119,"d","II"
615,43.6501285104883,35.9796748736139,31.5275858809946,114.177093056663,"a","I"
616,72.8366759460273,41.8734638661868,25.1066788590807,91.2772343100852,"b","VI"
617,57.0428364030123,42.5903247733052,33.4894966005345,89.172985538626,"a","III"
618,55.644420171352,44.970064515237,34.5696475870898,117.706989594207,"d","II"
619,54.8953509935305,44.3806319798342,33.2464887591975,104.251241838641,"c","II"
620,67.179512221661,46.7186799761068,33.8168451780839,108.0925942514,"c","V"
621,52.9088560957134,39.9178618425842,31.5838416835196,107.942762648308,"a","II"
622,55.9102447520509,43.2929915366685,36.6457762509913,97.222428839997,"d","II"
623,69.1373207063016,39.4042513592828,35.8166724526862,98.7934660446756,"a","VI"
624,58.6028791158174,46.619063206343,36.3016284463073,116.733409893658,"c","III"
625,56.678557850481,45.7651085731646,27.7069287718274,110.326454283823,"a","III"
626,64.9046163192334,45.0272238520303,39.7706566749626,112.623820525552,"a","V"
627,67.070429097071,38.2447420758697,34.9311768415962,107.392039966781,"c","V"
628,55.7773911916076,36.5981032194186,33.1344704743482,96.5465702819013,"d","II"
629,63.1045308662898,43.2455619880295,36.0036804246609,104.755629489503,"c","IV"
630,81.8366106874992,37.7691248303992,32.3640106810902,52.5674641900977,"d","VI"
631,62.1225332407593,48.759212206555,31.1744818294149,80.9541418787598,"b","IV"
632,76.356315751149,39.8561919215638,26.3651711908513,101.728066767512,"c","VI"
633,64.7029072339786,45.5106674052348,39.2094989517672,108.746234018818,"a","V"
634,60.9451279088383,25.8184973938136,39.0977701699834,77.6852091832715,"a","IV"
635,78.0810599967567,33.6150047526522,30.8772604517162,112.964090497418,"d","VI"
636,59.2412167086687,31.4391813856899,30.4731179684931,99.7367241839088,"c","III"
637,60.0862002180305,41.2364045348454,38.035349374024,93.8708829023277,"d","III"
638,65.0633306487299,39.1070478122494,25.6532873703597,105.717725371534,"a","V"
639,85.7272939712815,34.9133791490806,27.4773189535794,98.8223632283364,"d","VI"
640,61.1077570838935,22.3006540603103,26.5699471383351,88.3191838595998,"a","IV"
641,63.7548010016029,45.3218475937642,42.7491153473335,104.130479599555,"d","IV"
642,71.8393919306836,39.1980001131131,40.6857666967119,115.245956214829,"b","VI"
643,71.9348722357239,40.4971018035633,35.7259713132999,97.8247292998121,"b","VI"
644,37.5096414968745,39.4328822731286,40.4040111756442,92.0646030449386,"a","I"
645,58.8644201103874,43.0611837291686,43.1511947726744,88.1570117478843,"c","III"
646,68.7696806884721,51.6570271218607,33.1660118542263,97.8817790680362,"d","V"
647,59.761786768067,36.1785800511821,41.3130791637298,111.801359612484,"d","III"
648,57.8985842897593,34.0041743766573,29.6519188823741,83.1095021742813,"b","III"
649,62.6685605215784,49.0843786881748,32.8718664278498,90.8403008366763,"c","IV"
650,57.2100926835395,50.7904903175034,38.1270974166404,74.4180098272732,"a","III"
651,49.8723015252097,39.9224873351297,31.0001540814198,113.336350002788,"d","I"
652,63.2009359716584,42.4813270220355,38.4463410691394,132.454910931195,"c","IV"
653,54.1799433605147,34.0802335977348,33.4446931700227,117.935414784117,"c","II"
654,61.1497857368071,34.9695855704972,35.1122616778153,80.6638968464383,"b","IV"
655,46.9376127338325,41.1105323469005,31.0453377183313,82.9030626783759,"b","I"
656,38.2018149008102,37.4412253540854,35.1675366504281,105.878552276332,"a","I"
657,72.2108685831077,48.6374997100686,41.2806461136118,76.098114285332,"b","VI"
658,66.7306507048004,35.7151993603624,27.764750719605,110.214858228635,"c","V"
659,61.0501612774199,43.6711499871887,33.9287755696758,107.64675854611,"a","IV"
660,60.2187732716673,44.3361219783609,33.6593829126003,106.653692634406,"a","IV"
661,69.8768378295136,33.609225743511,32.5641254483085,93.9119672542106,"a","VI"
662,64.9481187735804,49.1108498240072,35.1447418334071,46.3083816414465,"a","V"
663,48.3683597513095,30.2939011617679,40.3684900053803,102.462364698672,"c","I"
664,49.3062753708626,42.5727937855286,32.5088922875174,101.773304596643,"d","I"
665,83.4731873341637,34.3079768902988,39.7771680384227,118.98404796041,"d","VI"
666,72.9054852997659,50.7237180910807,35.2115623752432,103.29754056591,"b","VI"
667,41.9650576883517,35.6990333656132,34.7747571665898,89.8628552497114,"a","I"
668,62.9929166541707,33.1042929244867,25.2845535583688,95.3975478263176,"c","IV"
669,55.9942650525101,48.5412255839849,43.5755742561697,89.849832893187,"d","II"
670,59.8306573617704,44.2587042360994,41.8513927136952,101.758438990941,"d","III"
671,53.4154537899182,40.7447074042064,35.8786149216745,80.4197577951815,"b","II"
672,64.1598139792288,37.3300897934472,36.3325297671635,118.998156951997,"d","IV"
673,59.5207922212021,30.1451728913394,33.4455406965779,127.203755803367,"d","III"
674,71.6569909111757,37.5101142422709,22.1259122318299,91.2023603188974,"b","VI"
675,77.6516628499554,43.2516366484232,58.4360956305233,100.785401452214,"d","VI"
676,62.4792132309832,31.7053949448554,37.6554451911846,95.2208550415297,"c","IV"
677,71.5110596368382,27.3183674178115,33.5534137875688,72.9417769625223,"b","VI"
678,59.9758495148914,39.7949913739178,36.9052488155575,86.699460580463,"d","III"
679,71.2598934001516,44.3758942859768,38.4205706543445,106.048917114778,"b","VI"
680,55.061538550393,37.1352933369691,38.2561558179976,89.5603647611668,"c","II"
681,44.8845093878853,37.5287138388032,36.3830960792571,88.7074588451724,"b","I"
682,65.4833025986636,36.1061695122741,35.8529012584121,103.815274358704,"b","V"
683,49.8891158749077,40.557926881248,42.2599419310402,93.9779308743943,"d","I"
684,56.2749141977501,39.3199987554679,31.2521118928953,86.3387788921524,"a","III"
685,44.6467191010169,35.2042868075722,41.5381281716288,105.290147841619,"b","I"
686,47.8447107689975,40.6116592659156,41.1718155081098,112.41880073072,"c","I"
687,63.6197402474155,34.4783692696972,38.7706246094056,114.1248426763,"d","IV"
688,62.3301186855841,34.5165860620242,40.6827727962395,99.150757641245,"c","IV"
689,63.5726440428057,40.3589843586604,31.241647502006,112.847232799946,"d","IV"
690,53.4586288320865,46.2557829965905,38.4452100644049,103.695424062413,"b","II"
691,48.8364460993108,45.43049403613,22.8659721417046,85.6130624529205,"c","I"
692,72.6608504971449,41.0631373165667,39.873679697273,117.991315543135,"b","VI"
693,56.0633137956991,38.1726779500977,34.924681638912,77.1101399888226,"d","II"
694,52.1453277533325,42.5670372172282,33.3429231479144,78.0131202403716,"a","II"
695,67.0666501933897,37.6638245922249,32.720519051915,113.569524480254,"c","V"
696,55.4433465268152,33.8149610206956,35.9926306017165,120.929594275075,"d","II"
697,61.8867191267824,37.9834479967748,33.087590740243,101.470426805247,"b","IV"
698,49.6646954296162,36.8942735864053,34.416879385138,94.1141513961778,"d","I"
699,41.6971373060479,46.6356165673985,36.7885683411653,109.962667945868,"a","I"
700,52.9465612073227,38.2589402827972,51.5889023107637,98.9165569946048,"b","II"
701,51.9909347565166,40.5309222718866,30.7406949658855,96.098456788235,"a","II"
702,69.0450698634645,31.160637698626,28.4717958760616,92.5087662106708,"a","VI"
703,64.3622786736478,42.7787923794477,35.5462504631018,80.9212464010743,"a","V"
704,61.6131060893632,41.3536946370206,32.5971905429884,97.6615679451613,"b","IV"
705,43.8034067978503,38.2290076980758,43.7013071980525,87.641828728999,"a","I"
706,44.6023114000112,38.7458657709171,35.7886325406109,89.6650696363157,"b","I"
707,53.2264240738902,39.1064048161397,29.1884832521168,100.927316618242,"b","II"
